Year,Value,Series
2005,20.0,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2005,10.7655,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2005,11.9118,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2005,19.1939,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2005,10.2422,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2005,15.8565,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2010,18.9371,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2010,11.8111,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2010,9.2675,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2010,20.0,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2010,16.8577,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2010,9.4518,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2010,0.0,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2015,14.3727,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2015,19.8608,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2015,10.0338,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2015,0.0,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2015,9.4892,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2015,20.0,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2015,15.2958,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2016,14.1936,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2016,19.6698,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2016,9.7454,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2016,13.9413,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2016,20.0,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2016,9.2566,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2016,0.0,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2017,19.8356,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
2017,9.7951,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)"
