Year,Value,Series
2020,44.368,Average share of urban population with convenient access to open public spaces (%)
2020,66.9257,Average share of urban population with convenient access to open public spaces (%)
2020,92.5337,Average share of urban population with convenient access to open public spaces (%)
2020,55.6589,Average share of urban population with convenient access to open public spaces (%)
2020,45.8486,Average share of urban population with convenient access to open public spaces (%)
2020,61.0,Average share of urban population with convenient access to open public spaces (%)
2020,32.0414,Average share of urban population with convenient access to open public spaces (%)
2020,43.5832,Average share of urban population with convenient access to open public spaces (%)
2020,44.0563,Average share of urban population with convenient access to open public spaces (%)
2020,22.0,Average share of the built-up area of cities that is open space for public use for all (%)
2020,20.4,Average share of the built-up area of cities that is open space for public use for all (%)
2020,16.1,Average share of the built-up area of cities that is open space for public use for all (%)
2020,16.1,Average share of the built-up area of cities that is open space for public use for all (%)
2020,13.3,Average share of the built-up area of cities that is open space for public use for all (%)
2020,15.0,Average share of the built-up area of cities that is open space for public use for all (%)
2020,12.5,Average share of the built-up area of cities that is open space for public use for all (%)
2020,14.8,Average share of the built-up area of cities that is open space for public use for all (%)
